filename,route,year,parent,tile_i,tile_j,fold,easting,northing,centroid_e,centroid_n,n_scored_px,n_predicted_classes_present,px_unknown,px_asfalt,px_fliser,px_grus,px_ubefestet,px_green_roof,px_drivhus,px_betonflade,px_brosten,px_unknown2,px_solceller,present_unknown,present_asfalt,present_fliser,present_grus,present_ubefestet,present_green_roof,present_drivhus,present_betonflade,present_brosten,present_unknown2,present_solceller
O2021_82_24_1_0021_00002046_5000_0.tif,82-24,2021,O2021_82_24_1_0021_00002046,5000,0,2,574824.0,6224445.0,574874.0,6224395.0,469082,4,530918,170508,93586,0,65011,0,0,0,139977,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002046_5000_1000.tif,82-24,2021,O2021_82_24_1_0021_00002046,5000,1000,2,574824.0,6224345.0,574874.0,6224295.0,332359,4,667641,86685,67429,0,133568,0,0,0,44677,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002046_5000_2000.tif,82-24,2021,O2021_82_24_1_0021_00002046,5000,2000,2,574831.0,6224408.0,574881.0,6224358.0,465248,4,534752,108183,79621,0,114288,0,0,0,163156,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002046_5000_3000.tif,82-24,2021,O2021_82_24_1_0021_00002046,5000,3000,2,574824.0,6224145.0,574874.0,6224095.0,227839,3,772161,177093,35091,0,15655,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
O2021_82_24_1_0021_00002046_5000_4000.tif,82-24,2021,O2021_82_24_1_0021_00002046,5000,4000,2,574824.0,6224045.0,574874.0,6223995.0,2195,1,997805,2195,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
O2021_82_24_1_0021_00002046_6000_0.tif,82-24,2021,O2021_82_24_1_0021_00002046,6000,0,2,574924.0,6224445.0,574974.0,6224395.0,79489,2,920511,34204,0,0,0,0,0,0,45285,0,0,1,1,0,0,0,0,0,0,1,0,0
O2021_82_24_1_0021_00002046_6000_1000.tif,82-24,2021,O2021_82_24_1_0021_00002046,6000,1000,2,574924.0,6224345.0,574974.0,6224295.0,183216,3,816784,10511,17971,0,0,0,0,0,154734,0,0,1,1,1,0,0,0,0,0,1,0,0
O2021_82_24_1_0021_00002046_6000_2000.tif,82-24,2021,O2021_82_24_1_0021_00002046,6000,2000,2,574924.0,6224245.0,574974.0,6224195.0,228409,3,771591,45537,156776,0,0,0,0,0,26096,0,0,1,1,1,0,0,0,0,0,1,0,0
O2021_82_24_1_0021_00002046_6000_3000.tif,82-24,2021,O2021_82_24_1_0021_00002046,6000,3000,2,574924.0,6224145.0,574974.0,6224095.0,211494,3,788506,23956,124626,0,0,0,0,0,62912,0,0,1,1,1,0,0,0,0,0,1,0,0
O2021_82_24_1_0021_00002046_6000_4000.tif,82-24,2021,O2021_82_24_1_0021_00002046,6000,4000,2,574924.0,6224045.0,574974.0,6223995.0,3103,1,996897,0,3103,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
O2021_82_24_1_0021_00002047_0_0.tif,82-24,2021,O2021_82_24_1_0021_00002047,0,0,2,574431.0,6224708.0,574481.0,6224658.0,505577,4,494423,266984,56355,0,144658,0,0,0,37580,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002047_0_1000.tif,82-24,2021,O2021_82_24_1_0021_00002047,0,1000,2,574431.0,6224608.0,574481.0,6224558.0,450029,4,549971,175525,53753,0,196361,0,0,0,24390,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002047_0_2000.tif,82-24,2021,O2021_82_24_1_0021_00002047,0,2000,2,574431.0,6224508.0,574481.0,6224458.0,411679,3,588321,150376,54490,0,206813,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
O2021_82_24_1_0021_00002047_0_3000.tif,82-24,2021,O2021_82_24_1_0021_00002047,0,3000,2,574431.0,6224408.0,574481.0,6224358.0,534053,4,465947,346313,69411,0,5310,0,0,0,113019,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002047_0_4000.tif,82-24,2021,O2021_82_24_1_0021_00002047,0,4000,2,574431.0,6224308.0,574481.0,6224258.0,227669,3,772331,162828,63420,0,1421,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
O2021_82_24_1_0021_00002047_1000_0.tif,82-24,2021,O2021_82_24_1_0021_00002047,1000,0,2,574531.0,6224708.0,574581.0,6224658.0,438409,3,561591,199684,42574,0,196151,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
O2021_82_24_1_0021_00002047_1000_1000.tif,82-24,2021,O2021_82_24_1_0021_00002047,1000,1000,2,574531.0,6224608.0,574581.0,6224558.0,456611,4,543389,254028,79737,0,116866,0,0,0,5980,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002047_1000_2000.tif,82-24,2021,O2021_82_24_1_0021_00002047,1000,2000,2,574531.0,6224508.0,574581.0,6224458.0,341881,4,658119,130608,44108,0,159605,0,0,0,7560,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002047_1000_3000.tif,82-24,2021,O2021_82_24_1_0021_00002047,1000,3000,2,574531.0,6224408.0,574581.0,6224358.0,331629,4,668371,76440,8904,0,244941,0,0,0,1344,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002047_1000_4000.tif,82-24,2021,O2021_82_24_1_0021_00002047,1000,4000,2,574531.0,6224308.0,574581.0,6224258.0,111953,4,888047,81420,18443,0,3,0,0,0,12087,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002047_2000_0.tif,82-24,2021,O2021_82_24_1_0021_00002047,2000,0,2,574631.0,6224708.0,574681.0,6224658.0,475113,4,524887,332092,87447,0,55163,0,0,0,411,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002047_2000_1000.tif,82-24,2021,O2021_82_24_1_0021_00002047,2000,1000,2,574631.0,6224608.0,574681.0,6224558.0,353753,4,646247,245038,37291,0,69101,0,0,0,2323,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002047_2000_2000.tif,82-24,2021,O2021_82_24_1_0021_00002047,2000,2000,2,574631.0,6224508.0,574681.0,6224458.0,364273,4,635727,221696,35951,0,105881,0,0,0,745,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002047_2000_3000.tif,82-24,2021,O2021_82_24_1_0021_00002047,2000,3000,2,574631.0,6224408.0,574681.0,6224358.0,259003,4,740997,141587,49969,0,55159,0,0,0,12288,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002047_2000_4000.tif,82-24,2021,O2021_82_24_1_0021_00002047,2000,4000,2,574631.0,6224308.0,574681.0,6224258.0,283260,4,716740,173901,59525,0,8032,0,0,0,41802,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002047_3000_0.tif,82-24,2021,O2021_82_24_1_0021_00002047,3000,0,2,574731.0,6224708.0,574781.0,6224658.0,404044,3,595956,179216,70650,0,154178,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
O2021_82_24_1_0021_00002047_3000_1000.tif,82-24,2021,O2021_82_24_1_0021_00002047,3000,1000,2,574731.0,6224608.0,574781.0,6224558.0,304591,4,695409,214891,43217,0,42205,0,0,0,4278,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002047_3000_2000.tif,82-24,2021,O2021_82_24_1_0021_00002047,3000,2000,2,574731.0,6224508.0,574781.0,6224458.0,234050,4,765950,150000,15402,0,48094,0,0,0,20554,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002047_3000_3000.tif,82-24,2021,O2021_82_24_1_0021_00002047,3000,3000,2,574731.0,6224408.0,574781.0,6224358.0,361593,4,638407,95709,39290,0,226228,0,0,0,366,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002047_3000_4000.tif,82-24,2021,O2021_82_24_1_0021_00002047,3000,4000,2,574731.0,6224308.0,574781.0,6224258.0,208812,3,791188,87784,70174,0,50854,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
O2021_82_24_1_0021_00002047_4000_0.tif,82-24,2021,O2021_82_24_1_0021_00002047,4000,0,2,574831.0,6224708.0,574881.0,6224658.0,494874,3,505126,136268,81554,0,277052,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
O2021_82_24_1_0021_00002047_4000_1000.tif,82-24,2021,O2021_82_24_1_0021_00002047,4000,1000,2,574831.0,6224608.0,574881.0,6224558.0,340394,3,659606,250775,39467,0,50152,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
O2021_82_24_1_0021_00002047_4000_2000.tif,82-24,2021,O2021_82_24_1_0021_00002047,4000,2000,2,574831.0,6224508.0,574881.0,6224458.0,191521,4,808479,138269,49534,0,2978,0,0,0,740,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002047_4000_3000.tif,82-24,2021,O2021_82_24_1_0021_00002047,4000,3000,2,574831.0,6224408.0,574881.0,6224358.0,465248,4,534752,108183,79621,0,114288,0,0,0,163156,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002047_4000_4000.tif,82-24,2021,O2021_82_24_1_0021_00002047,4000,4000,2,574831.0,6224308.0,574881.0,6224258.0,249322,4,750678,54477,90074,0,58900,0,0,0,45871,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002047_5000_0.tif,82-24,2021,O2021_82_24_1_0021_00002047,5000,0,2,574931.0,6224708.0,574981.0,6224658.0,122359,3,877641,46896,35351,0,40112,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
O2021_82_24_1_0021_00002047_5000_1000.tif,82-24,2021,O2021_82_24_1_0021_00002047,5000,1000,2,574931.0,6224608.0,574981.0,6224558.0,70979,2,929021,61477,9502,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
O2021_82_24_1_0021_00002047_5000_2000.tif,82-24,2021,O2021_82_24_1_0021_00002047,5000,2000,2,574931.0,6224508.0,574981.0,6224458.0,30313,1,969687,30313,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
O2021_82_24_1_0021_00002047_5000_3000.tif,82-24,2021,O2021_82_24_1_0021_00002047,5000,3000,2,574931.0,6224408.0,574981.0,6224358.0,65071,1,934929,0,0,0,0,0,0,0,65071,0,0,1,0,0,0,0,0,0,0,1,0,0
O2021_82_24_1_0021_00002047_5000_4000.tif,82-24,2021,O2021_82_24_1_0021_00002047,5000,4000,2,574931.0,6224308.0,574981.0,6224258.0,184803,3,815197,30401,45634,0,0,0,0,0,108768,0,0,1,1,1,0,0,0,0,0,1,0,0
O2021_82_24_1_0021_00002048_0_0.tif,82-24,2021,O2021_82_24_1_0021_00002048,0,0,2,574436.0,6224973.0,574486.0,6224923.0,249109,3,750891,47269,15839,0,186001,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
O2021_82_24_1_0021_00002048_0_1000.tif,82-24,2021,O2021_82_24_1_0021_00002048,0,1000,2,574436.0,6224873.0,574486.0,6224823.0,494493,2,505507,0,0,80554,413939,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
O2021_82_24_1_0021_00002048_0_2000.tif,82-24,2021,O2021_82_24_1_0021_00002048,0,2000,2,574436.0,6224773.0,574486.0,6224723.0,547490,6,452510,263530,45399,49574,154569,0,0,9320,25098,0,0,1,1,1,1,1,0,0,1,1,0,0
O2021_82_24_1_0021_00002048_0_3000.tif,82-24,2021,O2021_82_24_1_0021_00002048,0,3000,2,574436.0,6224673.0,574486.0,6224623.0,481100,4,518900,209810,35837,0,214543,0,0,0,20910,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002048_0_4000.tif,82-24,2021,O2021_82_24_1_0021_00002048,0,4000,2,574736.0,6224973.0,574786.0,6224923.0,394097,5,605903,103215,74110,3097,122882,0,0,0,90793,0,0,1,1,1,1,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002048_1000_0.tif,82-24,2021,O2021_82_24_1_0021_00002048,1000,0,2,574536.0,6224973.0,574586.0,6224923.0,433705,3,566295,241982,70368,0,121355,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
O2021_82_24_1_0021_00002048_1000_1000.tif,82-24,2021,O2021_82_24_1_0021_00002048,1000,1000,2,574536.0,6224873.0,574586.0,6224823.0,469795,4,530205,161448,33588,0,272683,0,0,0,2076,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002048_1000_2000.tif,82-24,2021,O2021_82_24_1_0021_00002048,1000,2000,2,574536.0,6224773.0,574586.0,6224723.0,415656,4,584344,186407,59040,0,150806,0,0,0,19403,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002048_1000_3000.tif,82-24,2021,O2021_82_24_1_0021_00002048,1000,3000,2,574536.0,6224673.0,574586.0,6224623.0,457257,4,542743,249216,64739,0,139804,0,0,0,3498,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002048_1000_4000.tif,82-24,2021,O2021_82_24_1_0021_00002048,1000,4000,2,574536.0,6224573.0,574586.0,6224523.0,434028,4,565972,181191,64179,0,178925,0,0,0,9733,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002048_2000_0.tif,82-24,2021,O2021_82_24_1_0021_00002048,2000,0,2,574636.0,6224973.0,574686.0,6224923.0,323072,4,676928,88839,22790,0,191779,0,0,0,19664,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002048_2000_1000.tif,82-24,2021,O2021_82_24_1_0021_00002048,2000,1000,2,574636.0,6224873.0,574686.0,6224823.0,425220,4,574780,263887,74154,0,50905,0,0,0,36274,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002048_2000_2000.tif,82-24,2021,O2021_82_24_1_0021_00002048,2000,2000,2,574636.0,6224773.0,574686.0,6224723.0,531255,3,468745,379723,38018,0,113514,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
O2021_82_24_1_0021_00002048_2000_3000.tif,82-24,2021,O2021_82_24_1_0021_00002048,2000,3000,2,574636.0,6224673.0,574686.0,6224623.0,390391,4,609609,262036,77539,0,50405,0,0,0,411,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002048_2000_4000.tif,82-24,2021,O2021_82_24_1_0021_00002048,2000,4000,2,574636.0,6224573.0,574686.0,6224523.0,364846,4,635154,267679,48607,0,46237,0,0,0,2323,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002048_3000_0.tif,82-24,2021,O2021_82_24_1_0021_00002048,3000,0,2,574734.0,6225132.0,574784.0,6225082.0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
O2021_82_24_1_0021_00002048_3000_1000.tif,82-24,2021,O2021_82_24_1_0021_00002048,3000,1000,2,574736.0,6224873.0,574786.0,6224823.0,594098,5,405902,150081,77821,22388,334412,0,0,0,9396,0,0,1,1,1,1,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002048_3000_2000.tif,82-24,2021,O2021_82_24_1_0021_00002048,3000,2000,2,574736.0,6224773.0,574786.0,6224723.0,393172,4,606828,58442,63180,0,201484,0,0,0,70066,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002048_3000_3000.tif,82-24,2021,O2021_82_24_1_0021_00002048,3000,3000,2,574736.0,6224673.0,574786.0,6224623.0,365083,3,634917,189958,67033,0,108092,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
O2021_82_24_1_0021_00002048_3000_4000.tif,82-24,2021,O2021_82_24_1_0021_00002048,3000,4000,2,574736.0,6224573.0,574786.0,6224523.0,264236,4,735764,194259,28222,0,20670,0,0,0,21085,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002048_4000_0.tif,82-24,2021,O2021_82_24_1_0021_00002048,4000,0,2,574836.0,6224973.0,574886.0,6224923.0,345004,4,654996,127045,31942,0,180126,0,0,0,5891,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002048_4000_1000.tif,82-24,2021,O2021_82_24_1_0021_00002048,4000,1000,2,574836.0,6224873.0,574886.0,6224823.0,458011,5,541989,126392,88987,13343,160107,0,0,0,69182,0,0,1,1,1,1,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002048_4000_2000.tif,82-24,2021,O2021_82_24_1_0021_00002048,4000,2000,2,574836.0,6224773.0,574886.0,6224723.0,343505,4,656495,76920,77372,0,179206,0,0,0,10007,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002048_4000_3000.tif,82-24,2021,O2021_82_24_1_0021_00002048,4000,3000,2,574836.0,6224673.0,574886.0,6224623.0,472695,3,527305,167018,15002,0,290675,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
O2021_82_24_1_0021_00002048_4000_4000.tif,82-24,2021,O2021_82_24_1_0021_00002048,4000,4000,2,574836.0,6224573.0,574886.0,6224523.0,246191,3,753809,175238,49679,0,21274,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
O2021_82_24_1_0021_00002048_5000_0.tif,82-24,2021,O2021_82_24_1_0021_00002048,5000,0,2,574936.0,6224973.0,574986.0,6224923.0,334640,3,665360,172812,57203,0,104625,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
O2021_82_24_1_0021_00002048_5000_1000.tif,82-24,2021,O2021_82_24_1_0021_00002048,5000,1000,2,574936.0,6224873.0,574986.0,6224823.0,184762,3,815238,40912,17982,0,125868,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
O2021_82_24_1_0021_00002048_5000_2000.tif,82-24,2021,O2021_82_24_1_0021_00002048,5000,2000,2,574936.0,6224773.0,574986.0,6224723.0,182990,3,817010,94148,58666,0,30176,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
O2021_82_24_1_0021_00002048_5000_3000.tif,82-24,2021,O2021_82_24_1_0021_00002048,5000,3000,2,574936.0,6224673.0,574986.0,6224623.0,76143,3,923857,40781,22578,0,12784,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
O2021_82_24_1_0021_00002048_5000_4000.tif,82-24,2021,O2021_82_24_1_0021_00002048,5000,4000,2,574936.0,6224573.0,574986.0,6224523.0,42329,2,957671,39899,2430,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
O2021_82_24_1_0021_00002049_0_2000.tif,82-24,2021,O2021_82_24_1_0021_00002049,0,2000,2,574434.0,6225032.0,574484.0,6224982.0,159745,3,840255,78662,25975,0,55108,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
O2021_82_24_1_0021_00002049_0_3000.tif,82-24,2021,O2021_82_24_1_0021_00002049,0,3000,2,574434.0,6224932.0,574484.0,6224882.0,237936,3,762064,3315,38,0,234583,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
O2021_82_24_1_0021_00002049_0_4000.tif,82-24,2021,O2021_82_24_1_0021_00002049,0,4000,2,574434.0,6224832.0,574484.0,6224782.0,604580,6,395420,58897,1796,130750,409742,0,0,1319,2076,0,0,1,1,1,1,1,0,0,1,1,0,0
O2021_82_24_1_0021_00002049_1000_2000.tif,82-24,2021,O2021_82_24_1_0021_00002049,1000,2000,2,574534.0,6225032.0,574584.0,6224982.0,277254,3,722746,206087,46275,0,24892,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
O2021_82_24_1_0021_00002049_1000_3000.tif,82-24,2021,O2021_82_24_1_0021_00002049,1000,3000,2,574534.0,6224932.0,574584.0,6224882.0,415225,3,584775,230423,41301,0,143501,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
O2021_82_24_1_0021_00002049_1000_4000.tif,82-24,2021,O2021_82_24_1_0021_00002049,1000,4000,2,574534.0,6224832.0,574584.0,6224782.0,513011,4,486989,158976,54912,0,277026,0,0,0,22097,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002049_2000_2000.tif,82-24,2021,O2021_82_24_1_0021_00002049,2000,2000,2,574634.0,6225032.0,574684.0,6224982.0,193341,3,806659,47784,12427,0,133130,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
O2021_82_24_1_0021_00002049_2000_3000.tif,82-24,2021,O2021_82_24_1_0021_00002049,2000,3000,2,574634.0,6224932.0,574684.0,6224882.0,386387,4,613613,163336,43742,0,125492,0,0,0,53817,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002049_2000_4000.tif,82-24,2021,O2021_82_24_1_0021_00002049,2000,4000,2,574634.0,6224832.0,574684.0,6224782.0,477445,3,522555,345220,62928,0,69297,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
O2021_82_24_1_0021_00002049_3000_2000.tif,82-24,2021,O2021_82_24_1_0021_00002049,3000,2000,2,574734.0,6225032.0,574784.0,6224982.0,308724,5,691276,45349,31825,0,190766,0,2143,0,38641,0,0,1,1,1,0,1,0,1,0,1,0,0
O2021_82_24_1_0021_00002049_3000_3000.tif,82-24,2021,O2021_82_24_1_0021_00002049,3000,3000,2,574734.0,6224932.0,574784.0,6224882.0,435284,5,564716,171173,77646,24093,110130,0,0,0,52242,0,0,1,1,1,1,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002049_3000_4000.tif,82-24,2021,O2021_82_24_1_0021_00002049,3000,4000,2,574734.0,6224832.0,574784.0,6224782.0,515321,4,484679,39781,79011,0,331507,0,0,0,65022,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002049_4000_2000.tif,82-24,2021,O2021_82_24_1_0021_00002049,4000,2000,2,574834.0,6225032.0,574884.0,6224982.0,434834,5,565166,226143,29206,0,169496,0,1572,0,8417,0,0,1,1,1,0,1,0,1,0,1,0,0
O2021_82_24_1_0021_00002049_4000_3000.tif,82-24,2021,O2021_82_24_1_0021_00002049,4000,3000,2,574834.0,6224932.0,574884.0,6224882.0,331496,5,668504,112531,44203,14735,158556,0,0,0,1471,0,0,1,1,1,1,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002049_4000_4000.tif,82-24,2021,O2021_82_24_1_0021_00002049,4000,4000,2,574834.0,6224832.0,574884.0,6224782.0,426150,4,573850,38661,65574,0,241440,0,0,0,80475,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002049_5000_2000.tif,82-24,2021,O2021_82_24_1_0021_00002049,5000,2000,2,574934.0,6225032.0,574984.0,6224982.0,339730,4,660270,155942,81802,0,99724,0,0,0,2262,0,0,1,1,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0021_00002049_5000_3000.tif,82-24,2021,O2021_82_24_1_0021_00002049,5000,3000,2,574934.0,6224932.0,574984.0,6224882.0,213275,3,786725,56775,23759,0,132741,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
O2021_82_24_1_0021_00002049_5000_4000.tif,82-24,2021,O2021_82_24_1_0021_00002049,5000,4000,2,574934.0,6224832.0,574984.0,6224782.0,160181,3,839819,75705,38846,0,45630,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
O2021_82_24_1_0021_00002050_0_4000.tif,82-24,2021,O2021_82_24_1_0021_00002050,0,4000,2,574424.0,6225098.0,574474.0,6225048.0,3630,2,996370,2839,791,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
O2021_82_24_1_0021_00002050_1000_4000.tif,82-24,2021,O2021_82_24_1_0021_00002050,1000,4000,2,574524.0,6225098.0,574574.0,6225048.0,9145,2,990855,7961,1184,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
O2021_82_24_1_0021_00002050_2000_4000.tif,82-24,2021,O2021_82_24_1_0021_00002050,2000,4000,2,574624.0,6225098.0,574674.0,6225048.0,4545,2,995455,3995,550,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
O2021_82_24_1_0021_00002050_3000_4000.tif,82-24,2021,O2021_82_24_1_0021_00002050,3000,4000,2,574724.0,6225098.0,574774.0,6225048.0,5039,2,994961,0,0,0,4798,0,241,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
O2021_82_24_1_0021_00002050_4000_4000.tif,82-24,2021,O2021_82_24_1_0021_00002050,4000,4000,2,574824.0,6225098.0,574874.0,6225048.0,15970,3,984030,8957,0,0,6561,0,452,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
O2021_82_24_1_0021_00002050_5000_4000.tif,82-24,2021,O2021_82_24_1_0021_00002050,5000,4000,2,574924.0,6225098.0,574974.0,6225048.0,5928,3,994072,0,2149,0,3199,0,0,0,580,0,0,1,0,1,0,1,0,0,0,1,0,0
O2021_82_24_1_0022_00001737_10cm_3000_2000.tif,82-24,2021,O2021_82_24_1_0022_00001737,3000,2000,2,575290.0,6231293.0,575340.0,6231243.0,222391,1,777609,0,0,0,222391,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
O2021_82_24_1_0022_00001737_10cm_3000_3000.tif,82-24,2021,O2021_82_24_1_0022_00001737,3000,3000,2,575290.0,6231262.0,575340.0,6231212.0,257195,1,742805,0,0,0,257195,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
O2021_82_24_1_0022_00001737_10cm_4000_2000.tif,82-24,2021,O2021_82_24_1_0022_00001737,4000,2000,2,575774.0,6231030.0,575824.0,6230980.0,1000000,1,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
O2021_82_24_1_0022_00001737_10cm_4000_3000.tif,82-24,2021,O2021_82_24_1_0022_00001737,4000,3000,2,575390.0,6231262.0,575440.0,6231212.0,1000000,1,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
O2021_82_24_1_0022_00001737_10cm_5000_2000.tif,82-24,2021,O2021_82_24_1_0022_00001737,5000,2000,2,575490.0,6231293.0,575540.0,6231243.0,914479,1,85521,0,0,0,914479,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
O2021_82_24_1_0022_00001737_10cm_5000_3000.tif,82-24,2021,O2021_82_24_1_0022_00001737,5000,3000,2,575490.0,6231262.0,575540.0,6231212.0,1000000,1,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
O2021_82_24_1_0022_00001737_10cm_6000_2000.tif,82-24,2021,O2021_82_24_1_0022_00001737,6000,2000,2,575590.0,6231293.0,575640.0,6231243.0,971562,1,28438,0,0,0,971562,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
O2021_82_24_1_0022_00001737_10cm_6000_3000.tif,82-24,2021,O2021_82_24_1_0022_00001737,6000,3000,2,575590.0,6231262.0,575640.0,6231212.0,1000000,1,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
O2021_82_24_1_0022_00001737_10cm_7000_1000.tif,82-24,2021,O2021_82_24_1_0022_00001737,7000,1000,2,575690.0,6231393.0,575740.0,6231343.0,28644,1,971356,0,0,0,28644,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
